"","regulator","target","weight","tpvalue"
"561852","CEBPA","FABP5",1,1.45088891038497e-11
"561853","CEBPA","SLC4A2",0,1
"561854","CEBPA","NFIL3",1,1.45088891038497e-11
"561855","CEBPA","CLDN3",0,1
"561856","CEBPA","ZNF143",0,1
"561857","CEBPA","MCM7",0.9,3.35155338298928e-09
"561858","CEBPA","PCLAF",0,1
"561859","CEBPA","PLK1",0,1
"561860","CEBPA","IGF2",1,1.45088891038497e-11
"561861","CEBPA","ZNF444",0,1
"561862","CEBPA","ANGPTL4",0.65,1.01973243364688e-05
"561863","CEBPA","TK1",0,1
"561864","CEBPA","PCSK9",0,1
"561865","CEBPA","PTAFR",0,1
"561866","CEBPA","KLF13",0,1
"561867","CEBPA","CDK1",0,1
"561868","CEBPA","SMAD1",0,1
"561869","CEBPA","SP7",0,1
"561870","CEBPA","NPAS2",0,1
"561871","CEBPA","CDH2",0,1
"561872","CEBPA","FOXA3",1,1.45088891038497e-11
"561873","CEBPA","FUT3",0,1
"561874","CEBPA","SOCS5",0,1
"561875","CEBPA","CXXC5",0,1
"561876","CEBPA","PTCRA",0,1
"561877","CEBPA","RRM2",0,1
"561878","CEBPA","IL17D",0,1
"561879","CEBPA","HCFC1",0,1
"561880","CEBPA","UBE2C",1,1.45088891038497e-11
"561881","CEBPA","MARCKSL1",0,1
"561882","CEBPA","FOSL1",0,1
"561883","CEBPA","ERCC4",0,1
"561884","CEBPA","SFN",0,1
"561885","CEBPA","ETV4",0,1
"561886","CEBPA","NUPR1",0,1
"561887","CEBPA","SOX11",0,1
"561888","CEBPA","TYMS",0,1
"561889","CEBPA","JUN",1,1.45088891038497e-11
"561890","CEBPA","CTNNBIP1",0,1
"561891","CEBPA","SUZ12",0,1
"561892","CEBPA","APOBEC3B",0,1
"561893","CEBPA","NRXN1",0,1
"561894","CEBPA","PLAG1",0,1
"561895","CEBPA","PRKAG1",0,1
"561896","CEBPA","KPNA2",0,1
"561897","CEBPA","PTGDR2",0,1
"561898","CEBPA","TMPRSS2",0,1
"561899","CEBPA","PKP3",0,1
"561900","CEBPA","POU3F2",0,1
"561901","CEBPA","PPARA",0,1
"561902","CEBPA","FANCA",0,1
"561903","CEBPA","MTF1",0,1
"561904","CEBPA","NELFB",0,1
"561905","CEBPA","HDAC2",0,1
"561906","CEBPA","SERTAD1",0,1
"561907","CEBPA","BLM",0,1
"561908","CEBPA","ATG7",0,1
"561909","CEBPA","HES5",0,1
"561910","CEBPA","LRBA",0,1
"561911","CEBPA","NCOA6",0,1
"561912","CEBPA","ZNF652",0,1
"561913","CEBPA","PRC1",0,1
"561914","CEBPA","SREBF2",0,1
"561915","CEBPA","EHMT2",0,1
"561916","CEBPA","MICB",0,1
"561917","CEBPA","SLCO1B7",0,1
"561918","CEBPA","NRAS",0,1
"561919","CEBPA","ATF6B",0,1
"561920","CEBPA","PHB2",0.55,0.0001453065969195
"561921","CEBPA","DHFR",0,1
"561922","CEBPA","ETV5",0,1
"561923","CEBPA","MMP12",0,1
"561924","CEBPA","GJA5",0,1
"561925","CEBPA","UHRF1",0,1
"561926","CEBPA","ACACA",0,1
"561927","TMEM158","CFTR",0,1
"561928","TMEM158","ITGA2B",0,1
"561929","TMEM158","TEAD3",0,1
"561930","TMEM158","ABCC2",0,1
"561931","TMEM158","TIMP2",0,1
"561932","TMEM158","PER3",0,1
"561933","TMEM158","BCAR1",0,1
"561934","TMEM158","SLC2A3",0,1
"561935","TMEM158","ATP1B3",0,1
"561936","TMEM158","TRIB2",0,1
"561937","TMEM158","FOSL2",0,1
"561938","TMEM158","FGFR1",0,1
"561939","TMEM158","AFP",0,1
"561940","TMEM158","APOB",0,1
"561941","TMEM158","MGST2",0,1
"561942","TMEM158","ACOX3",0,1
"561943","TMEM158","ACHE",0,1
"561944","TMEM158","ICAM1",0,1
"561945","TMEM158","ANGPT2",0,1
"561946","TMEM158","EZR",0,1
"561947","TMEM158","CREM",0,1
"561948","TMEM158","SIRT1",0,1
"561949","TMEM158","PIM2",0,1
"561950","TMEM158","TSC22D1",0,1
"561951","TMEM158","CKM",0,1
"561952","TMEM158","SP4",0,1
"561953","TMEM158","HOXA1",0,1
"561954","TMEM158","CCL2",0,1
"561955","TMEM158","AREG",0,1
"561956","TMEM158","POU2AF1",0,1
"561957","TMEM158","ENO2",0,1
"561958","TMEM158","IL1R1",0,1
"561959","TMEM158","FHL2",0,1
"561960","TMEM158","RGS4",0,1
"561961","TMEM158","CCND2",0,1
"561962","TMEM158","FGF23",0,1
"561963","TMEM158","FABP3",0,1
"561964","TMEM158","TNFSF10",0,1
"561965","TMEM158","HOXA7",0,1
"561966","TMEM158","NFE2",0,1
"561967","TMEM158","G0S2",0,1
"561968","TMEM158","SNAI1",0,1
"561969","TMEM158","CDKN1A",0,1
"561970","TMEM158","HSPA2",0,1
"561971","TMEM158","ATP1B2",0,1
"561972","TMEM158","EPO",0,1
"561973","TMEM158","NFATC1",0,1
"561974","TMEM158","NR0B2",0,1
"561975","TMEM158","PRKAA1",0,1
"561976","TMEM158","MYH10",0,1
"561977","TMEM158","KL",0,1
"561978","TMEM158","NT5E",0,1
"561979","TMEM158","YAP1",0,1
"561980","TMEM158","FXYD2",0,1
"561981","TMEM158","JDP2",0,1
"561982","TMEM158","MAP1LC3B",0,1
"561983","TMEM158","APP",0,1
"561984","TMEM158","LMO4",0,1
"561985","TMEM158","ACKR3",0,1
"561986","TMEM158","MS4A2",0,1
"561987","TMEM158","LATS2",0,1
"561988","TMEM158","POU4F1",0,1
"561989","TMEM158","PDK1",0,1
"561990","TMEM158","CXADR",0,1
"561991","TMEM158","SLC34A2",0,1
"561992","TMEM158","RUNX1",0,1
"561993","TMEM158","ELF3",0,1
"561994","TMEM158","SPRY1",0,1
"561995","TMEM158","SHH",0,1
"561996","TMEM158","ABCA1",0,1
"561997","TMEM158","CLDN3",0,1
"561998","TMEM158","DACT1",0,1
"561999","TMEM158","ILK",0,1
"562000","TMEM158","SRR",0,1
"562001","TMEM158","ABCA3",0,1
"562002","TMEM158","BDKRB2",0,1
"562003","TMEM158","HR",0,1
"562004","TMEM158","STAT3",0,1
"562005","TMEM158","ZBTB5",0,1
"562006","TMEM158","COL4A3",0,1
"562007","TMEM158","RCAN2",0,1
"562008","TMEM158","DDIT3",0,1
"562009","TMEM158","GRIN1",0,1
"562010","TMEM158","HES7",0,1
"562011","TMEM158","CLDN7",0,1
"562012","TMEM158","PTTG1IP",0,1
"562013","TMEM158","SOCS3",0,1
"562014","TMEM158","SOCS1",0,1
"562015","TMEM158","L3MBTL1",0,1
"562016","TMEM158","PBX1",0,1
"562017","TMEM158","HBA2",0,1
"562018","TMEM158","PDGFA",0,1
"562019","TMEM158","TEAD4",0,1
"562020","TMEM158","HSD17B11",0,1
"562021","TMEM158","GK",0,1
"562022","TMEM158","HBA1",0,1
"562023","TMEM158","PCGF2",0,1
"562024","TMEM158","NR2E3",0,1
"562025","HOXA10","CD99",0,1
"562026","HOXA10","MAD1L1",0,1
"562027","HOXA10","PDK4",0,1
"562028","HOXA10","ST3GAL1",0,1
"562029","HOXA10","RNF14",0,1
"562030","HOXA10","BID",0,1
"562031","HOXA10","ATP2C1",0,1
"562032","HOXA10","IGF1",0,1
"562033","HOXA10","SNAI2",0,1
"562034","HOXA10","MNAT1",0,1
"562035","HOXA10","IFNGR1",0,1
"562036","HOXA10","DAPK2",0,1
"562037","HOXA10","MAT2B",0,1
"562038","HOXA10","TNC",0,1
"562039","HOXA10","HSPA5",0,1
"562040","HOXA10","RRM2B",0,1
"562041","HOXA10","NEDD4L",0,1
"562042","HOXA10","MAPK9",0,1
"562043","HOXA10","NGFR",0,1
"562044","HOXA10","HIPK2",0,1
"562045","HOXA10","ME1",0,1
"562046","HOXA10","ELAVL1",0,1
"562047","HOXA10","NFYC",0,1
"562048","HOXA10","SLC9A3",0,1
"562049","HOXA10","MAOB",0,1
"562050","HOXA10","LRP6",0,1
"562051","HOXA10","HLTF",0,1
"562052","HOXA10","PDCD2",0,1
"562053","HOXA10","TFRC",0,1
"562054","HOXA10","SREBF1",0,1
"562055","HOXA10","ACAT1",0,1
"562056","HOXA10","MCM6",0,1
"562057","HOXA10","MAP2",0,1
"562058","HOXA10","CXCL2",0,1
"562059","HOXA10","STARD7",0,1
"562060","HOXA10","EIF2AK1",0,1
"562061","HOXA10","HSD17B2",0,1
"562062","HOXA10","AURKA",0,1
"562063","HOXA10","KHSRP",0,1
"562064","HOXA10","NRCAM",0,1
"562065","HOXA10","ITGA6",0,1
"562066","HOXA10","ESR1",0,1
"562067","HOXA10","PHGDH",0,1
"562068","HOXA10","SORBS1",0,1
"562069","HOXA10","HSP90AB1",0,1
"562070","HOXA10","MZF1",0,1
"562071","HOXA10","HCN2",0,1
"562072","HOXA10","BCL2L13",0,1
"562073","HOXA10","CDKN3",0,1
"562074","HOXA10","PSMB5",0,1
"562075","HOXA10","HNF4A",0,1
"562076","HOXA10","NFATC2",0,1
"562077","HOXA10","TCFL5",0,1
"562078","HOXA10","MAP1LC3A",0,1
"562079","HOXA10","RBBP7",0,1
"562080","HOXA10","PGK1",0,1
"562081","HOXA10","NFAT5",0,1
"562082","HOXA10","TSC2",0,1
"562083","HOXA10","MEFV",0,1
"562084","HOXA10","RIPK2",0,1
"562085","HOXA10","GDAP1",0,1
"562086","HOXA10","URI1",0,1
"562087","HOXA10","DNASE2",0,1
"562088","HOXA10","RAB3A",0,1
"562089","HOXA10","CDK6",0,1
"562090","HOXA10","NAMPT",0,1
"562091","HOXA10","HBP1",0,1
"562092","HOXA10","DLX5",0,1
"562093","HOXA10","CAV1",0,1
"562094","HOXA10","MET",0,1
"562095","HOXA10","HOXA5",0,1
"562096","HOXA10","HSPB1",0,1
"562097","HOXA10","PRKAG2",0,1
"562098","HOXA10","KDM4C",0,1
"562099","HOXA10","TLX1",0,1
"562100","HOXA10","UGDH",0,1
"562101","HOXA10","HTATIP2",0,1
"562102","HOXA10","HSPA8",0,1
"562103","HOXA10","APOC3",0,1
"562104","HOXA10","BIRC2",0,1
"562105","HOXA10","SOX6",0,1
"562106","HOXA10","IL23A",0,1
"562107","HOXA10","CCNG1",0,1
"562108","HOXA10","PRLR",0,1
"562109","HOXA10","NR3C1",0,1
"562110","HOXA10","CSNK1A1",0,1
"562111","HOXA10","ATP6V0E1",0,1
"562112","HOXA10","KAT2B",0,1
"562113","HOXA10","TP53I3",0,1
"562114","HOXA10","FN1",0,1
"562115","HOXA10","PROC",0,1
"562116","HOXA10","ID2",0,1
"562117","HOXA10","SUMO1",0,1
"562118","HOXA10","ETV3",0,1
"562119","HOXA10","RBBP5",0,1
"562120","HOXA10","CD46",0,1
"562121","HOXA10","APH1A",0,1
"562122","HOXA10","SLC2A1",0,1
"562123","HOXA10","FAAH",0,1
"562124","HOXA10","DR1",0,1
"562125","HOXA10","KMT2A",0,1
"562126","HOXA10","APOA1",0,1
"562127","HOXA10","ATF6",0,1
"562128","HOXA10","SPP1",0,1
"562129","HOXA10","PPL",0,1
"562130","HOXA10","KLF12",0,1
"562131","HOXA10","SET",0,1
"562132","HOXA10","HSPH1",0,1
"562133","HOXA10","ETF1",0,1
"562134","HOXA10","CLU",0,1
"562135","HOXA10","COPS5",0,1
"562136","HOXA10","LHX4",0,1
"562137","HOXA10","HNRNPA2B1",0,1
"562138","HOXA10","P4HA1",0,1
"562139","HOXA10","WWP1",0,1
"562140","HOXA10","CKS2",0,1
"562141","HOXA10","LRRFIP1",0,1
"562142","HOXA10","GZF1",0,1
"562143","HOXA10","GRPR",0,1
"562144","HOXA10","UXT",0,1
"562145","HOXA10","COX7C",0,1
"562146","HOXA10","YEATS4",0,1
"562147","HOXA10","GNAI1",0,1
"562148","HOXA10","FOXP2",0,1
"562149","HOXA10","SMO",0,1
"562150","HOXA10","HOXD9",0,1
"562151","HOXA10","EAPP",0,1
"562152","HOXA10","ASH2L",0,1
"562153","HOXA10","LBP",0,1
"562154","HOXA10","NR1H2",0,1
"562155","HOXA10","PCNA",0,1
"562156","HOXA10","CASP9",0,1
"562157","HOXA10","MACROD1",0,1
"562158","HOXA10","E2F5",0,1
"562159","HOXA10","ARNTL",0,1
"562160","HOXA10","LAMTOR5",0,1
"562161","HOXA10","GRHL1",0,1
"562162","HOXA10","CDC73",0,1
"562163","HOXA10","SLCO1B1",0,1
"562164","HOXA10","CTSL",0,1
"562165","HOXA10","TBX3",0,1
"562166","HOXA10","GLS2",0,1
"562167","HOXA10","AGT",0,1
"562168","HOXA10","EGLN1",0,1
"562169","HOXA10","SLC19A3",0,1
"562170","HOXA10","SPRY2",0,1
"562171","HOXA10","IL1RN",0,1
"562172","HOXA10","TLR4",0,1
"562173","HOXA10","ALDOB",0,1
"562174","HOXA10","RDX",0,1
"562175","HOXA10","ADAM10",0,1
"562176","HOXA10","CYP2C8",0,1
"562177","HOXA10","DUSP6",0,1
"562178","HOXA10","ESR2",0,1
"562179","HOXA10","NCOA2",0,1
"562180","HOXA10","ZFHX3",0,1
"562181","HOXA10","NCOR1",0,1
"562182","HOXA10","TOB1",0,1
"562183","HOXA10","ERBB2",0,1
"562184","HOXA10","IFITM3",0,1
"562185","HOXA10","EPHA2",0,1
"562186","HOXA10","PRKACB",0,1
"562187","HOXA10","ATP1B1",0,1
"562188","HOXA10","CREG1",0,1
"562189","HOXA10","ECM1",0,1
"562190","HOXA10","RFX5",0,1
"562191","HOXA10","CERS2",0,1
"562192","HOXA10","TP53BP2",0,1
"562193","HOXA10","HAX1",0,1
"562194","HOXA10","ILF2",0,1
"562195","HOXA10","ARF1",0,1
"562196","HOXA10","PARP1",0,1
"562197","HOXA10","PDIA6",0,1
"562198","HOXA10","HSPD1",0,1
"562199","HOXA10","BTF3",0,1
"562200","HOXA10","EGFR",0,1
"562201","HOXA10","EBAG9",0,1
"562202","HOXA10","PLIN2",0,1
"562203","HOXA10","EIF4EBP2",0,1
"562204","HOXA10","GSTO1",0,1
"562205","HOXA10","EIF3M",0,1
"562206","HOXA10","UBC",0,1
"562207","HOXA10","THRB",0,1
"562208","HOXA10","AKR1C2",0,1
"562209","HOXA10","ACSL1",0,1
"562210","HOXA10","DST",0,1
"562211","HOXA10","SLC25A27",0,1
"562212","HOXA10","TOMM70",0,1
"562213","HOXA10","WNT9B",0,1
"562214","HOXA10","ADIPOR1",0,1
"562215","HOXA10","SQSTM1",1,1.45088891038497e-11
"562216","HOXA10","MAML1",0,1
"562217","HOXA10","ACOX1",0,1
"562218","HOXA10","ALOX15",0,1
"562219","HOXA10","LRP5",0,1
"562220","HOXA10","CYP4A22",0,1
"562221","HOXA10","ALPL",0,1
"562222","HOXA10","DIRAS3",0,1
"562223","HOXA10","NFIA",0,1
"562224","HOXA10","PEA15",0,1
"562225","HOXA10","PIGR",0,1
"562226","HOXA10","CTSS",0,1
"562227","HOXA10","GMPS",0,1
"562228","HOXA10","RCHY1",0,1
"562229","HOXA10","KLF15",0,1
"562230","HOXA10","TERT",0,1
"562231","HOXA10","ACSL6",0,1
"562232","HOXA10","LMTK2",0,1
"562233","HOXA10","CDK5",0,1
"562234","HOXA10","ALDH1A1",0,1
"562235","HOXA10","VCP",0,1
"562236","HOXA10","TSHR",0,1
"562237","HOXA10","E2F7",0,1
"562238","HOXA10","PLIN1",0,1
"562239","HOXA10","NAB2",0,1
"562240","HOXA10","NKX3.1",0,1
"562241","HOXA10","PHB",0,1
"562242","HOXA10","SP2",0,1
"562243","HOXA10","CTNNB1",0,1
"562244","HOXA10","FADD",0,1
"562245","HOXA10","BMI1",0,1
"562246","HOXA10","ATF5",0,1
"562247","HOXA10","ADRB2",0,1
"562248","HOXA10","ZEB2",0,1
"562249","HOXA10","GJB1",0,1
"562250","HOXA10","MT1E",0,1
"562251","HOXA10","CD14",0,1
"562252","HOXA10","KISS1",0,1
"562253","HOXA10","UGT2B7",0,1
"562254","HOXA10","HDAC3",0,1
"562255","HOXA10","LGALS4",0,1
"562256","HOXA10","LRRN3",0,1
"562257","HOXA10","CKS1B",0,1
"562258","HOXA10","MST1",0,1
"562259","HOXA10","ATP2A2",0,1
"562260","HOXA10","SMAD2",0,1
"562261","HOXA10","RUVBL1",0,1
"562262","HOXA10","MTHFR",0,1
"562263","HOXA10","RPS6KA3",0,1
"562264","HOXA10","PAWR",0,1
"562265","HOXA10","ZHX2",0,1
"562266","HOXA10","TAF7",0,1
"562267","HOXA10","NQO1",0,1
"562268","HOXA10","NPM1",0,1
"562269","HOXA10","CCL13",0,1
"562270","HOXA10","CREB3L2",0,1
"562271","HOXA10","CLEC4G",0,1
"562272","HOXA10","SATB1",0,1
"562273","HOXA10","BMP8A",0,1
"562274","HOXA10","TXNRD2",0,1
"562275","HOXA10","FOXO4",0,1
"562276","HOXA10","FAF1",0,1
"562277","HOXA10","HSF1",0,1
"562278","HOXA10","NTF3",0,1
"562279","HOXA10","BACE1",0,1
"562280","HOXA10","CYP4A11",0,1
"562281","HOXA10","MAPK12",0,1
"562282","HOXA10","IDO2",0,1
"562283","HOXA10","MAOA",0,1
"562284","HOXA10","FHIT",0,1
"562285","HOXA10","AKR1C3",0,1
"562286","HOXA10","TRRAP",0,1
"562287","HOXA10","ZNF239",0,1
"562288","HOXA10","IGF2R",0,1
"562289","HOXA10","SND1",0,1
"562290","HOXA10","S100A10",0,1
"562291","HOXA10","TXNRD1",0,1
"562292","HOXA10","STK39",0,1
"562293","HOXA10","COL11A2",0,1
"562294","HOXA10","BRD2",0,1
"562295","HOXA10","CPT1B",0,1
"562296","HOXA10","PLIN5",0,1
"562297","HOXA10","PARG",0,1
"562298","HOXA10","TDGF1",0,1
"562299","HOXA10","UGT1A8",0,1
"562300","HOXA10","NEAT1",0,1
"562301","HOXA10","CYP2A6",0,1
"562302","HOXA10","CUX1",0,1
"562303","HOXA10","CD24",0,1
"562304","HOXA10","DACH1",0,1
"562305","HOXA10","SOD2",0,1
"562306","NOX5","CFTR",0,1
"562307","NOX5","WNT16",0,1
"562308","NOX5","CRLF1",0,1
"562309","NOX5","TNFRSF12A",0,1
"562310","NOX5","HGF",0,1
"562311","NOX5","NLRP2",0,1
"562312","NOX5","CASR",0,1
"562313","NOX5","TRAF3IP2",0,1
"562314","NOX5","ATG5",0,1
"562315","NOX5","SLC2A3",0,1
"562316","NOX5","CREB3L3",0,1
"562317","NOX5","CDH3",0,1
"562318","NOX5","VMP1",0,1
"562319","NOX5","PFKP",0,1
"562320","NOX5","NFATC3",0,1
"562321","NOX5","GLI2",0,1
"562322","NOX5","FOSL2",0,1
"562323","NOX5","IL4R",0,1
"562324","NOX5","RUNX1T1",0,1
"562325","NOX5","LIPE",0,1
"562326","NOX5","KAT6A",0,1
"562327","NOX5","MMP2",0,1
"562328","NOX5","ERP29",0,1
"562329","NOX5","SLC9A1",0,1
"562330","NOX5","SCD",0,1
"562331","NOX5","RBBP8",0,1
"562332","NOX5","MSLN",0,1
"562333","NOX5","ACSBG1",0,1
"562334","NOX5","CKM",0,1
"562335","NOX5","AMH",0,1
"562336","NOX5","ERF",0,1
"562337","NOX5","AREG",0,1
"562338","NOX5","MAPK10",0,1
"562339","NOX5","ZBTB16",0,1
"562340","NOX5","POU2AF1",0,1
"562341","NOX5","KRT18",0,1
"562342","NOX5","PPARD",0,1
"562343","NOX5","CDH6",0,1
"562344","NOX5","BCL6",0,1
"562345","NOX5","TFDP2",0,1
"562346","NOX5","WNT6",0,1
"562347","NOX5","IL18R1",0,1
"562348","NOX5","IL18RAP",0,1
"562349","NOX5","SUMO1",0,1
"562350","NOX5","DHCR24",0,1
"562351","NOX5","PRDM2",0,1
"562352","NOX5","RGS4",0,1
"562353","NOX5","FGF23",0,1
"562354","NOX5","TGFB3",0,1
"562355","NOX5","MSX2",0,1
"562356","NOX5","DUSP4",0,1
"562357","NOX5","CALD1",0,1
"562358","NOX5","SSPN",0,1
"562359","NOX5","G0S2",0,1
"562360","NOX5","KIR2DL1",0,1
"562361","NOX5","TNFSF14",0,1
"562362","NOX5","FOXA2",0,1
"562363","NOX5","IRF3",0,1
"562364","NOX5","YEATS4",0,1
"562365","NOX5","ZFP36",0,1
"562366","NOX5","JUND",0,1
"562367","NOX5","AKAP12",0,1
"562368","NOX5","NFATC1",0,1
"562369","NOX5","PRKAB2",0,1
"562370","NOX5","WASF3",0,1
"562371","NOX5","BHLHE40",0,1
"562372","NOX5","HNF1A",0,1
"562373","NOX5","KRT7",0,1
"562374","NOX5","WNT10A",0,1
"562375","NOX5","HLX",0,1
"562376","NOX5","RASGEF1B",0,1
"562377","NOX5","HDC",0,1
"562378","NOX5","TLE3",0,1
"562379","NOX5","PDPK1",0,1
"562380","NOX5","GATA6",0,1
"562381","NOX5","NFIC",0,1
"562382","NOX5","TAF1A",0,1
"562383","NOX5","REN",0,1
"562384","NOX5","CREB5",0,1
"562385","NOX5","SURF1",0,1
"562386","NOX5","ADM",0,1
"562387","NOX5","NCAM1",0,1
"562388","NOX5","MS4A2",0,1
"562389","NOX5","TAGLN",0,1
"562390","NOX5","HHEX",0.95,0.329876800921125
"562391","NOX5","WNT7A",0,1
"562392","NOX5","DBI",1,5.95989089089955e-19
"562393","NOX5","LRP8",0,1
"562394","NOX5","B4GALT5",0,1
"562395","NOX5","TFF3",0,1
"562396","NOX5","TFF2",1,2.46445316019928e-19
"562397","NOX5","TFF1",0,1
"562398","NOX5","DDR2",0,1
"562399","NOX5","ELF3",0,1
"562400","NOX5","UCN",0,1
"562401","NOX5","RHO",0,1
"562402","NOX5","SPRY1",0,1
"562403","NOX5","TRPV6",0,1
"562404","NOX5","SMPD1",0,1
"562405","NOX5","ZNF143",0,1
"562406","NOX5","STAT6",0,1
"562407","NOX5","PLIN4",0,1
"562408","NOX5","E4F1",0,1
"562409","NOX5","JMJD7.PLA2G4B",0,1
"562410","NOX5","COL4A3",0,1
"562411","NOX5","GJB1",0,1
"562412","NOX5","WNT10B",0,1
"562413","NOX5","FUT3",0,1
"562414","NOX5","KRT19",0,1
"562415","NOX5","KRT15",0,1
"562416","NOX5","FOSL1",0,1
"562417","NOX5","HIC1",0,1
"562418","NOX5","HES7",0,1
"562419","NOX5","GATA2",0,1
"562420","NOX5","BHLHE22",0,1
"562421","NOX5","MACC1",0,1
"562422","NOX5","MUC1",0,1
"562423","NOX5","WNT7B",0,1
"562424","NOX5","APOD",0,1
"562425","NOX5","TCF4",0,1
"562426","NOX5","MAP3K5",0,1
"562427","NOX5","TXNRD3",0,1
"562428","NOX5","S100A6",0,1
"562429","NOX5","NTRK1",0,1
"562430","NOX5","LOR",0,1
"562431","NOX5","CHUK",0,1
"562432","NOX5","GSTM2",0,1
"562433","NOX5","MUC5AC",0,1
"562434","NOX5","TWIST2",0,1
"562435","NOX5","ANXA8",0,1
"562436","NOX5","PCGF2",0,1
"562437","CYP2A6","BAD",0,1
"562438","CYP2A6","CD99",1,1.45088891038497e-11
"562439","CYP2A6","PDK4",0,1
"562440","CYP2A6","MLXIPL",1,1.45088891038497e-11
"562441","CYP2A6","ERCC1",0,1
"562442","CYP2A6","MVP",0,1
"562443","CYP2A6","RNF14",0,1
"562444","CYP2A6","ZMYND11",0,1
"562445","CYP2A6","BID",0,1
"562446","CYP2A6","NPC1L1",0,1
"562447","CYP2A6","ATP2C1",0,1
"562448","CYP2A6","SAMD4A",0,1
"562449","CYP2A6","ERP44",0,1
"562450","CYP2A6","HSF2",0,1
"562451","CYP2A6","BAK1",0,1
"562452","CYP2A6","GABARAPL2",0,1
"562453","CYP2A6","DAPK2",0,1
"562454","CYP2A6","TNC",0,1
"562455","CYP2A6","AIFM2",0,1
"562456","CYP2A6","HSPA5",1,1.45088891038497e-11
"562457","CYP2A6","NEDD4L",0,1
"562458","CYP2A6","MAPK9",0,1
"562459","CYP2A6","PIK3CB",0,1
"562460","CYP2A6","ATG5",0,1
"562461","CYP2A6","GNAI3",0,1
"562462","CYP2A6","ME1",0,1
"562463","CYP2A6","YBX1",1,1.45088891038497e-11
"562464","CYP2A6","ELAVL1",0,1
"562465","CYP2A6","NFYC",0,1
"562466","CYP2A6","SLC9A3",0,1
"562467","CYP2A6","KLF6",1,1.45088891038497e-11
"562468","CYP2A6","PKM",0,1
"562469","CYP2A6","RHOA",1,1.45088891038497e-11
"562470","CYP2A6","POLR1A",0,1
"562471","CYP2A6","CDC42",0,1
"562472","CYP2A6","TCF3",0,1
"562473","CYP2A6","HLTF",0,1
"562474","CYP2A6","PDCD2",0,1
"562475","CYP2A6","TFRC",0,1
"562476","CYP2A6","XRCC1",0,1
"562477","CYP2A6","MCM2",0,1
"562478","CYP2A6","TSG101",0,1
"562479","CYP2A6","ENO1",1,1.45088891038497e-11
"562480","CYP2A6","MCM6",0,1
"562481","CYP2A6","MLH1",0,1
"562482","CYP2A6","ACACB",0,1
"562483","CYP2A6","TP73",0,1
"562484","CYP2A6","XRCC5",0,1
"562485","CYP2A6","DCT",0,1
"562486","CYP2A6","NDC80",0,1
"562487","CYP2A6","CXCL2",1,1.45088891038497e-11
"562488","CYP2A6","STARD7",0,1
"562489","CYP2A6","SLCO1A2",0,1
"562490","CYP2A6","CD59",1,1.45088891038497e-11
"562491","CYP2A6","WNT11",0,1
"562492","CYP2A6","EIF2AK1",0,1
"562493","CYP2A6","BAX",0,1
"562494","CYP2A6","PSMC5",0,1
"562495","CYP2A6","AURKA",0,1
"562496","CYP2A6","KHSRP",0,1
"562497","CYP2A6","MAVS",0,1
"562498","CYP2A6","RPLP0",1,5.24809183378437e-31
"562499","CYP2A6","NOS1",0,1
"562500","CYP2A6","ITGA6",0,1
"562501","CYP2A6","ESR1",0,1
"562502","CYP2A6","ANGPT2",0,1
"562503","CYP2A6","CDC6",0,1
"562504","CYP2A6","MSH2",0,1
"562505","CYP2A6","HSP90AB1",1,1.45088891038497e-11
"562506","CYP2A6","ABL1",0,1
"562507","CYP2A6","SMARCB1",0,1
"562508","CYP2A6","BCL2L13",0,1
"562509","CYP2A6","MAPK1",0,1
"562510","CYP2A6","HIRA",0,1
"562511","CYP2A6","MCAT",0,1
"562512","CYP2A6","MCM5",0,1
"562513","CYP2A6","HIF1A",0,1
"562514","CYP2A6","PSMB5",0,1
"562515","CYP2A6","YY1",0,1
"562516","CYP2A6","APEX1",0,1
"562517","CYP2A6","NFKBIA",0,1
"562518","CYP2A6","PFDN4",0,1
"562519","CYP2A6","NELFCD",0,1
"562520","CYP2A6","TCFL5",0,1
"562521","CYP2A6","CDC25B",0,1
"562522","CYP2A6","RBBP7",0,1
"562523","CYP2A6","PGK1",1,1.45088891038497e-11
"562524","CYP2A6","FLT1",0,1
"562525","CYP2A6","MAPK3",0,1
"562526","CYP2A6","MAZ",0,1
"562527","CYP2A6","MCM4",0,1
"562528","CYP2A6","NUCB1",0,1
"562529","CYP2A6","ERCC2",0,1
"562530","CYP2A6","ASF1B",0,1
"562531","CYP2A6","URI1",0,1
"562532","CYP2A6","PDCD5",0,1
"562533","CYP2A6","PIAS4",0,1
"562534","CYP2A6","BBC3",0,1
"562535","CYP2A6","DNASE2",0,1
"562536","CYP2A6","TFPT",0,1
"562537","CYP2A6","RAB3A",0,1
"562538","CYP2A6","ETV2",0,1
"562539","CYP2A6","USF2",0,1
"562540","CYP2A6","SUGP1",0,1
"562541","CYP2A6","HOXA5",0,1
"562542","CYP2A6","CASP2",0,1
"562543","CYP2A6","HSPB1",1,1.45088891038497e-11
"562544","CYP2A6","SERPINE1",0,1
"562545","CYP2A6","NRF1",0,1
"562546","CYP2A6","PRKAG2",0,1
"562547","CYP2A6","KDM4C",0,1
"562548","CYP2A6","CREB3",0,1
"562549","CYP2A6","BAG1",0,1
"562550","CYP2A6","UBE2S",0,1
"562551","CYP2A6","KPNB1",0,1
"562552","CYP2A6","MLX",0,1
